날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%)
2017-07-03,23:00,24.4,0.0,2.0,86.0
2017-07-04,0:00,24.3,0.0,1.3,85.0
2017-07-04,1:00,24.2,0.0,1.4,86.0
2017-07-04,2:00,24.0,0.0,0.9,89.0
2017-07-04,3:00,24.1,0.0,0.3,88.0
2017-07-04,4:00,24.0,0.5,0.2,92.0
2017-07-04,5:00,23.9,0.0,0.9,95.0
2017-07-04,6:00,23.8,0.0,1.2,92.0
2017-07-04,7:00,23.9,0.0,0.3,91.0
2017-07-04,8:00,24.9,0.0,1.2,82.0
2017-07-04,9:00,26.0,0.0,1.7,79.0
2017-07-04,10:00,27.0,0.0,1.6,73.0
2017-07-04,11:00,28.0,0.0,1.9,64.0
2017-07-04,12:00,29.3,0.0,2.5,59.0
2017-07-04,13:00,30.6,0.0,2.4,57.0
2017-07-04,14:00,30.8,0.0,3.1,57.0
2017-07-04,15:00,31.1,0.0,4.7,57.0
2017-07-04,16:00,31.1,0.0,4.3,55.0
2017-07-04,17:00,30.5,0.0,4.5,58.0
2017-07-04,18:00,29.2,0.0,3.8,64.0
2017-07-04,19:00,27.9,0.0,3.2,69.0
2017-07-04,20:00,26.5,0.0,2.8,73.0
2017-07-04,21:00,25.7,0.0,2.0,76.0
2017-07-04,22:00,25.3,0.0,1.6,77.0
2017-07-04,23:00,24.6,0.0,2.2,78.0
2017-07-05,0:00,24.1,0.0,1.4,81.0
2017-07-05,1:00,23.9,0.0,0.7,83.0
2017-07-05,2:00,23.6,0.0,1.2,85.0
2017-07-05,3:00,23.5,0.0,1.4,85.0
2017-07-05,4:00,23.4,0.0,1.2,85.0
2017-07-05,5:00,23.3,0.0,0.8,83.0
2017-07-05,6:00,23.4,0.0,0.4,80.0
2017-07-05,7:00,23.9,0.0,0.9,78.0
2017-07-05,8:00,24.3,0.0,1.0,76.0
2017-07-05,9:00,25.0,0.0,1.3,74.0
2017-07-05,10:00,26.9,0.0,1.6,66.0
2017-07-05,11:00,28.6,0.0,1.4,57.0
2017-07-05,12:00,30.3,0.0,1.9,55.0
2017-07-05,13:00,31.3,0.0,1.6,49.0
2017-07-05,14:00,31.6,0.0,2.2,49.0
2017-07-05,15:00,31.3,0.0,1.9,47.0
2017-07-05,16:00,32.0,0.0,2.3,47.0
2017-07-05,17:00,32.5,0.0,2.6,49.0
2017-07-05,18:00,31.4,0.0,4.0,55.0
2017-07-05,19:00,30.0,0.0,3.5,57.0
2017-07-05,20:00,28.5,0.0,2.8,66.0
2017-07-05,21:00,27.9,0.0,1.5,64.0
2017-07-05,22:00,27.2,0.0,1.8,70.0
2017-07-05,23:00,26.7,0.0,1.1,72.0
2017-07-06,0:00,26.2,0.0,1.9,75.0
2017-07-06,1:00,25.7,0.0,2.3,76.0
2017-07-06,2:00,25.1,0.0,1.5,77.0
2017-07-06,3:00,24.7,0.0,0.3,79.0
2017-07-06,4:00,24.2,0.0,1.2,82.0
2017-07-06,5:00,24.1,0.0,0.4,81.0
2017-07-06,6:00,24.0,0.0,1.6,82.0
2017-07-06,7:00,25.0,0.0,1.5,75.0
2017-07-06,8:00,26.5,0.0,2.2,70.0
2017-07-06,9:00,28.2,0.0,2.4,65.0
2017-07-06,10:00,29.3,0.0,1.5,60.0
2017-07-06,11:00,30.4,0.0,1.9,57.0
2017-07-06,12:00,31.1,0.0,1.2,53.0
2017-07-06,13:00,31.8,0.0,1.1,48.0
2017-07-06,14:00,33.0,0.0,1.3,48.0
2017-07-06,15:00,34.0,0.0,1.8,40.0
2017-07-06,16:00,33.5,0.0,4.0,54.0
2017-07-06,17:00,32.5,0.0,3.8,56.0
2017-07-06,18:00,27.8,2.0,5.1,80.0
2017-07-06,19:00,25.5,23.0,0.8,91.0
2017-07-06,20:00,25.7,0.5,1.5,87.0
2017-07-06,21:00,25.8,8.5,1.3,91.0
2017-07-06,22:00,25.7,0.0,1.4,84.0
2017-07-06,23:00,25.6,0.0,0.3,87.0
2017-07-07,0:00,25.2,0.0,0.0,88.0
2017-07-07,1:00,25.1,0.0,0.9,89.0
2017-07-07,2:00,25.1,0.0,1.7,81.0
2017-07-07,3:00,25.0,0.0,0.9,81.0
2017-07-07,4:00,24.8,0.0,0.9,83.0
2017-07-07,5:00,24.6,0.0,1.1,82.0
2017-07-07,6:00,24.5,0.0,1.4,79.0
2017-07-07,7:00,25.4,0.0,1.6,79.0
2017-07-07,8:00,26.5,0.0,1.9,75.0
2017-07-07,9:00,27.2,0.5,1.9,77.0
2017-07-07,10:00,27.1,0.0,2.3,74.0
2017-07-07,11:00,26.7,1.0,1.3,82.0
2017-07-07,12:00,27.0,0.0,1.6,83.0
2017-07-07,13:00,27.6,0.0,2.2,78.0
2017-07-07,14:00,28.2,0.0,2.1,75.0
2017-07-07,15:00,28.0,0.0,3.2,75.0
2017-07-07,16:00,28.2,0.0,1.7,74.0
2017-07-07,17:00,28.2,0.0,3.4,73.0
2017-07-07,18:00,28.0,0.0,3.7,74.0
2017-07-07,19:00,26.8,2.0,2.2,86.0
2017-07-07,20:00,25.7,9.0,2.8,91.0
2017-07-07,21:00,25.6,2.0,2.7,90.0
2017-07-07,22:00,25.6,2.0,2.0,88.0
2017-07-07,23:00,25.7,0.0,0.6,88.0
2017-07-08,0:00,25.7,0.0,1.9,87.0
2017-07-08,1:00,25.6,0.0,2.7,86.0
2017-07-08,2:00,25.7,0.0,3.9,85.0
2017-07-08,3:00,25.7,0.0,2.8,85.0
2017-07-08,4:00,25.7,0.0,1.7,85.0
2017-07-08,5:00,25.9,0.0,3.2,83.0
2017-07-08,6:00,25.9,0.0,1.7,85.0
2017-07-08,7:00,25.5,1.5,3.7,88.0
2017-07-08,8:00,24.7,0.5,1.8,88.0
2017-07-08,9:00,24.7,1.5,3.5,90.0
2017-07-08,10:00,24.9,0.5,1.9,89.0
2017-07-08,11:00,25.4,0.0,3.1,86.0
2017-07-08,12:00,25.7,0.0,3.8,86.0
2017-07-08,13:00,26.3,0.0,3.8,84.0
2017-07-08,14:00,27.2,0.0,3.3,79.0
2017-07-08,15:00,27.4,0.0,3.1,78.0
2017-07-08,16:00,27.5,0.0,2.8,78.0
2017-07-08,17:00,26.7,0.0,2.7,82.0
2017-07-08,18:00,26.5,0.0,3.0,81.0
2017-07-08,19:00,26.5,0.0,2.1,81.0
2017-07-08,20:00,26.2,0.5,3.3,80.0
2017-07-08,21:00,26.0,0.0,2.2,81.0
2017-07-08,22:00,25.9,0.0,1.6,81.0
2017-07-08,23:00,25.9,0.0,0.5,81.0
2017-07-09,0:00,26.0,0.0,1.7,80.0
2017-07-09,1:00,25.9,0.0,1.3,81.0
2017-07-09,2:00,25.8,0.0,0.6,82.0
2017-07-09,3:00,25.4,8.0,0.8,94.0
2017-07-09,4:00,25.2,0.0,0.8,95.0
2017-07-09,5:00,25.1,0.0,0.0,89.0
2017-07-09,6:00,24.9,0.0,0.0,92.0
2017-07-09,7:00,24.7,0.5,0.6,94.0
2017-07-09,8:00,25.0,0.0,0.8,97.0
2017-07-09,9:00,25.2,0.0,0.5,91.0
2017-07-09,10:00,26.8,0.0,0.8,83.0
2017-07-09,11:00,27.5,0.0,1.2,81.0
2017-07-09,12:00,28.3,0.0,1.4,75.0
2017-07-09,13:00,29.6,0.0,1.7,69.0
2017-07-09,14:00,29.7,2.0,0.6,77.0
2017-07-09,15:00,30.0,0.0,1.4,78.0
2017-07-09,16:00,28.0,0.0,2.9,83.0
2017-07-09,17:00,26.6,1.0,1.6,90.0
2017-07-09,18:00,26.3,0.0,2.1,87.0
2017-07-09,19:00,26.4,0.0,0.1,87.0
2017-07-09,20:00,26.3,0.0,0.1,87.0
2017-07-09,21:00,26.1,5.0,1.6,92.0
2017-07-09,22:00,24.8,5.5,2.2,92.0
2017-07-09,23:00,24.6,2.5,2.6,91.0
2017-07-10,0:00,23.8,8.0,1.9,95.0
2017-07-10,1:00,23.7,0.3,2.2,98.0
2017-07-10,2:00,23.8,0.2,2.1,98.0
2017-07-10,3:00,23.8,1.0,1.5,98.0
2017-07-10,4:00,23.8,0.0,1.3,98.0
2017-07-10,5:00,23.9,1.0,0.8,98.0
2017-07-10,6:00,24.5,0.0,1.8,91.0
2017-07-10,7:00,24.9,1.0,1.7,89.0
2017-07-10,8:00,24.7,19.5,1.4,98.0
2017-07-10,9:00,25.0,4.5,3.5,96.0
2017-07-10,10:00,25.4,0.0,3.2,90.0
2017-07-10,11:00,25.1,7.0,4.4,92.0
2017-07-10,12:00,24.8,24.5,3.2,99.0
2017-07-10,13:00,24.8,13.5,3.7,99.0
2017-07-10,14:00,24.3,6.5,5.8,96.0
2017-07-10,15:00,24.3,1.0,3.1,92.0
2017-07-10,16:00,24.5,8.5,3.5,96.0
2017-07-10,17:00,23.8,6.5,3.6,99.0
2017-07-10,18:00,23.8,1.0,2.0,96.0
2017-07-10,19:00,24.0,1.0,0.9,96.0
2017-07-10,20:00,23.7,17.5,2.5,99.0
2017-07-10,21:00,23.0,25.0,3.5,100.0
2017-07-10,22:00,22.7,2.5,0.5,99.0
2017-07-10,23:00,22.7,2.5,0.2,100.0
2017-07-11,0:00,22.9,0.0,0.3,100.0
2017-07-11,1:00,22.9,1.0,1.3,100.0
2017-07-11,2:00,22.7,0.0,1.1,99.0
2017-07-11,3:00,22.6,0.0,1.2,99.0
2017-07-11,4:00,22.3,0.0,2.7,99.0
2017-07-11,5:00,22.3,0.0,1.9,99.0
2017-07-11,6:00,22.4,0.0,1.6,98.0
2017-07-11,7:00,22.5,0.0,1.9,93.0
2017-07-11,8:00,22.8,0.0,0.7,91.0
2017-07-11,9:00,23.3,0.0,1.9,90.0
2017-07-11,10:00,24.7,0.0,1.9,80.0
2017-07-11,11:00,25.6,0.0,1.4,76.0
2017-07-11,12:00,27.2,0.0,2.2,68.0
2017-07-11,13:00,28.3,0.0,1.5,67.0
2017-07-11,14:00,29.7,0.0,2.3,57.0
2017-07-11,15:00,30.2,0.0,2.6,58.0
2017-07-11,16:00,30.5,0.0,1.7,55.0
2017-07-11,17:00,30.1,0.0,4.1,67.0
2017-07-11,18:00,29.2,0.0,2.9,71.0
2017-07-11,19:00,28.2,0.0,3.7,77.0
2017-07-11,20:00,27.7,0.0,1.4,80.0
2017-07-11,21:00,27.1,0.0,3.0,82.0
2017-07-11,22:00,26.6,0.0,3.1,84.0
2017-07-11,23:00,26.3,0.0,2.5,83.0
2017-07-12,0:00,26.1,0.0,1.5,85.0
2017-07-12,1:00,26.0,0.0,1.2,87.0
2017-07-12,2:00,25.7,0.0,1.7,87.0
2017-07-12,3:00,25.4,0.0,1.9,89.0
2017-07-12,4:00,25.1,0.0,2.2,91.0
2017-07-12,5:00,25.0,0.0,1.7,90.0
2017-07-12,6:00,25.0,0.0,1.3,90.0
2017-07-12,7:00,25.2,0.0,2.4,87.0
2017-07-12,8:00,25.8,0.0,1.9,80.0
2017-07-12,9:00,26.4,0.0,2.1,79.0
2017-07-12,10:00,27.1,0.0,2.8,75.0
2017-07-12,11:00,27.9,0.0,2.6,71.0
2017-07-12,12:00,28.4,0.0,2.2,71.0
2017-07-12,13:00,29.5,0.0,2.7,65.0
2017-07-12,14:00,30.1,0.0,2.4,61.0
2017-07-12,15:00,30.5,0.0,3.4,58.0
2017-07-12,16:00,30.9,0.0,3.1,60.0
2017-07-12,17:00,30.4,0.0,2.9,63.0
2017-07-12,18:00,29.6,0.0,3.7,62.0
2017-07-12,19:00,28.6,0.0,2.7,64.0
2017-07-12,20:00,27.4,0.0,2.3,72.0
2017-07-12,21:00,26.4,0.0,1.6,76.0
2017-07-12,22:00,25.8,0.0,1.7,75.0
2017-07-12,23:00,25.4,0.0,0.2,79.0
2017-07-13,0:00,24.9,0.0,0.7,82.0
2017-07-13,1:00,24.5,0.0,0.3,82.0
2017-07-13,2:00,24.1,0.0,0.0,85.0
2017-07-13,3:00,23.8,0.0,0.1,86.0
2017-07-13,4:00,23.4,0.0,0.7,88.0
2017-07-13,5:00,23.2,0.0,0.5,87.0
2017-07-13,6:00,23.1,0.0,0.4,87.0
2017-07-13,7:00,23.9,0.0,1.0,81.0
2017-07-13,8:00,25.0,0.0,0.8,78.0
2017-07-13,9:00,26.1,0.0,1.4,71.0
2017-07-13,10:00,27.4,0.0,1.9,65.0
2017-07-13,11:00,28.9,0.0,1.3,57.0
2017-07-13,12:00,29.8,0.0,2.2,58.0
2017-07-13,13:00,30.8,0.0,1.7,56.0
2017-07-13,14:00,31.3,0.0,2.0,56.0
2017-07-13,15:00,32.0,0.0,3.4,54.0
2017-07-13,16:00,31.7,0.0,3.0,54.0
2017-07-13,17:00,31.5,0.0,1.3,57.0
2017-07-13,18:00,31.1,0.0,1.9,59.0
2017-07-13,19:00,30.5,0.0,2.1,60.0
2017-07-13,20:00,29.1,0.0,1.9,67.0
2017-07-13,21:00,28.0,0.0,2.5,74.0
2017-07-13,22:00,27.3,0.0,1.4,76.0
2017-07-13,23:00,26.8,0.0,1.1,78.0
2017-07-14,0:00,26.6,0.0,0.3,79.0
2017-07-14,1:00,26.4,0.0,0.9,77.0
2017-07-14,2:00,26.5,0.0,1.2,76.0
2017-07-14,3:00,26.6,0.0,0.6,77.0
2017-07-14,4:00,26.5,0.0,0.6,79.0
2017-07-14,5:00,26.3,0.0,1.5,77.0
2017-07-14,6:00,26.1,0.0,1.9,79.0
2017-07-14,7:00,26.6,0.0,0.5,75.0
2017-07-14,8:00,27.7,0.0,2.7,67.0
2017-07-14,9:00,29.0,0.0,1.6,60.0
2017-07-14,10:00,29.9,0.0,2.5,60.0
2017-07-14,11:00,31.5,0.0,2.9,55.0
2017-07-14,12:00,32.3,0.0,2.5,55.0
2017-07-14,13:00,32.1,0.0,3.8,56.0
2017-07-14,14:00,32.7,0.0,3.6,55.0
2017-07-14,15:00,31.8,0.0,4.8,56.0
2017-07-14,16:00,31.2,0.0,4.7,54.0
2017-07-14,17:00,29.1,0.0,4.1,74.0
2017-07-14,18:00,28.4,0.0,3.0,74.0
2017-07-14,19:00,28.3,0.0,1.6,70.0
2017-07-14,20:00,28.0,0.0,0.2,68.0
2017-07-14,21:00,27.9,0.0,1.1,69.0
2017-07-14,22:00,28.1,0.0,2.0,66.0
2017-07-14,23:00,27.8,0.0,2.4,73.0
2017-07-15,0:00,27.3,0.0,1.9,77.0
2017-07-15,1:00,27.0,0.0,2.5,78.0
2017-07-15,2:00,26.7,0.0,2.0,80.0
2017-07-15,3:00,25.3,2.5,1.5,87.0
2017-07-15,4:00,24.5,6.5,3.1,92.0
2017-07-15,5:00,23.6,15.0,1.2,99.0
2017-07-15,6:00,23.6,3.5,0.9,99.0
2017-07-15,7:00,23.6,0.0,0.6,93.0
2017-07-15,8:00,24.3,0.0,1.1,90.0
2017-07-15,9:00,24.8,0.0,3.0,86.0
2017-07-15,10:00,25.2,0.0,1.8,82.0
2017-07-15,11:00,26.3,0.0,2.7,77.0
2017-07-15,12:00,26.6,0.0,2.6,80.0
2017-07-15,13:00,26.0,0.0,4.0,83.0
2017-07-15,14:00,25.8,0.0,3.6,85.0
2017-07-15,15:00,25.3,1.5,3.0,89.0
2017-07-15,16:00,24.9,5.5,3.3,92.0
2017-07-15,17:00,24.9,0.0,3.7,88.0
2017-07-15,18:00,25.2,0.0,2.6,87.0
2017-07-15,19:00,25.3,0.0,2.3,85.0
2017-07-15,20:00,24.9,0.5,2.8,90.0
2017-07-15,21:00,24.6,0.5,1.9,91.0
2017-07-15,22:00,24.5,1.0,1.7,91.0
2017-07-15,23:00,24.2,6.0,1.7,93.0
2017-07-16,0:00,24.3,0.0,0.9,93.0
2017-07-16,1:00,24.2,1.0,0.0,97.0
2017-07-16,2:00,24.2,0.0,1.2,99.0
2017-07-16,3:00,23.8,2.0,1.6,99.0
2017-07-16,4:00,23.5,5.5,2.8,99.0
2017-07-16,5:00,23.4,11.5,0.2,100.0
2017-07-16,6:00,23.4,2.5,1.2,100.0
2017-07-16,7:00,23.6,0.0,1.5,100.0
2017-07-16,8:00,24.1,0.0,1.1,96.0
2017-07-16,9:00,24.8,0.0,0.5,90.0
2017-07-16,10:00,25.7,0.0,0.5,80.0
2017-07-16,11:00,27.0,0.0,1.2,73.0
2017-07-16,12:00,28.1,0.0,1.5,67.0
2017-07-16,13:00,28.4,0.0,2.2,69.0
2017-07-16,14:00,28.5,0.0,2.0,72.0
2017-07-16,15:00,28.7,0.0,2.2,70.0
2017-07-16,16:00,28.6,0.0,2.5,72.0
2017-07-16,17:00,27.9,0.0,2.4,72.0
2017-07-16,18:00,27.8,0.0,2.8,77.0
2017-07-16,19:00,27.3,0.0,2.1,80.0
2017-07-16,20:00,26.9,0.0,1.0,81.0
2017-07-16,21:00,26.6,0.0,1.9,81.0
2017-07-16,22:00,26.5,0.0,1.7,82.0
2017-07-16,23:00,26.4,0.0,1.2,82.0
2017-07-17,0:00,26.3,0.0,0.1,83.0
2017-07-17,1:00,26.3,0.0,1.3,83.0
2017-07-17,2:00,26.3,0.0,0.1,83.0
2017-07-17,3:00,26.2,0.0,0.7,83.0
2017-07-17,4:00,26.2,0.0,1.4,84.0
2017-07-17,5:00,26.1,0.0,1.7,84.0
2017-07-17,6:00,26.0,0.0,2.0,85.0
2017-07-17,7:00,26.2,0.0,1.6,84.0
2017-07-17,8:00,26.7,0.0,1.6,79.0
2017-07-17,9:00,27.5,0.0,2.6,72.0
2017-07-17,10:00,27.9,0.0,3.0,73.0
2017-07-17,11:00,28.7,0.0,1.8,67.0
2017-07-17,12:00,29.0,0.0,3.0,70.0
2017-07-17,13:00,28.8,0.0,3.6,72.0
2017-07-17,14:00,27.1,6.5,3.7,84.0
2017-07-17,15:00,28.0,0.0,2.8,74.0
2017-07-17,16:00,28.1,0.0,2.9,67.0
2017-07-17,17:00,28.1,0.0,2.2,69.0
2017-07-17,18:00,27.4,0.0,3.1,68.0
2017-07-17,19:00,26.7,0.0,2.1,71.0
2017-07-17,20:00,26.2,0.0,1.7,71.0
2017-07-17,21:00,25.9,0.0,1.4,74.0
2017-07-17,22:00,25.9,0.0,1.3,74.0
2017-07-17,23:00,25.0,0.0,2.8,89.0
2017-07-18,0:00,24.0,1.0,0.9,92.0
2017-07-18,1:00,23.9,0.2,2.0,91.0
2017-07-18,2:00,24.0,0.3,1.6,91.0
2017-07-18,3:00,23.9,0.5,0.9,91.0
2017-07-18,4:00,23.9,0.0,1.4,91.0
2017-07-18,5:00,24.0,0.0,0.4,91.0
2017-07-18,6:00,23.9,1.0,0.1,94.0
2017-07-18,7:00,24.0,0.0,0.1,99.0
2017-07-18,8:00,24.2,0.0,0.6,96.0
2017-07-18,9:00,24.6,0.5,0.7,92.0
2017-07-18,10:00,25.3,0.0,1.3,87.0
2017-07-18,11:00,25.7,0.0,1.7,84.0
2017-07-18,12:00,27.1,0.0,0.8,76.0
2017-07-18,13:00,28.4,0.0,1.3,70.0
2017-07-18,14:00,28.8,0.0,2.0,69.0
2017-07-18,15:00,29.3,0.0,2.3,69.0
2017-07-18,16:00,30.2,0.0,2.2,64.0
2017-07-18,17:00,30.3,0.0,3.5,64.0
2017-07-18,18:00,30.0,0.0,2.7,63.0
2017-07-18,19:00,29.7,0.0,2.2,67.0
2017-07-18,20:00,28.6,0.0,1.9,73.0
2017-07-18,21:00,27.7,0.0,1.6,75.0
2017-07-18,22:00,26.6,0.0,2.2,81.0
2017-07-18,23:00,25.9,0.0,2.3,85.0
2017-07-19,0:00,25.5,0.0,2.0,85.0
2017-07-19,1:00,25.2,0.0,1.3,88.0
2017-07-19,2:00,25.1,0.0,1.4,88.0
2017-07-19,3:00,25.1,0.0,2.1,85.0
2017-07-19,4:00,24.8,0.0,1.9,87.0
2017-07-19,5:00,24.6,0.0,0.9,87.0
2017-07-19,6:00,24.6,0.0,0.8,87.0
2017-07-19,7:00,24.7,0.0,1.9,84.0
2017-07-19,8:00,25.1,0.0,2.2,82.0
2017-07-19,9:00,25.6,0.0,1.5,79.0
2017-07-19,10:00,27.5,0.0,1.0,68.0
2017-07-19,11:00,29.6,0.0,1.5,60.0
2017-07-19,12:00,30.9,0.0,1.1,60.0
2017-07-19,13:00,32.4,0.0,1.8,56.0
2017-07-19,14:00,32.9,0.0,1.4,51.0
2017-07-19,15:00,33.6,0.0,1.2,49.0
2017-07-19,16:00,33.5,0.0,2.5,56.0
2017-07-19,17:00,31.9,0.0,3.8,64.0
2017-07-19,18:00,30.3,0.0,3.8,66.0
2017-07-19,19:00,29.6,0.0,3.1,67.0
2017-07-19,20:00,28.9,0.0,2.5,66.0
2017-07-19,21:00,28.5,0.0,2.3,72.0
2017-07-19,22:00,28.2,0.0,0.5,74.0
2017-07-19,23:00,28.2,0.0,0.4,72.0
2017-07-20,0:00,28.0,0.0,0.5,73.0
2017-07-20,1:00,27.0,0.0,2.0,81.0
2017-07-20,2:00,26.5,0.0,1.0,79.0
2017-07-20,3:00,26.4,0.0,0.1,81.0
2017-07-20,4:00,26.1,0.0,0.3,81.0
2017-07-20,5:00,26.1,0.0,0.3,81.0
2017-07-20,6:00,26.0,0.0,2.0,78.0
2017-07-20,7:00,26.2,0.0,1.4,73.0
2017-07-20,8:00,27.0,0.0,2.1,75.0
2017-07-20,9:00,27.9,0.0,2.0,73.0
2017-07-20,10:00,29.7,0.0,1.8,64.0
2017-07-20,11:00,31.1,0.0,2.9,62.0
2017-07-20,12:00,32.0,0.0,1.8,56.0
2017-07-20,13:00,32.4,0.0,2.8,59.0
2017-07-20,14:00,33.9,0.0,2.8,50.0
2017-07-20,15:00,34.9,0.0,2.8,48.0
2017-07-20,16:00,34.6,0.0,3.4,51.0
2017-07-20,17:00,33.3,0.0,2.7,58.0
2017-07-20,18:00,33.3,0.0,3.6,57.0
2017-07-20,19:00,32.1,0.0,2.8,62.0
2017-07-20,20:00,30.7,0.0,2.9,65.0
2017-07-20,21:00,29.9,0.0,2.4,67.0
2017-07-20,22:00,29.7,0.0,3.4,66.0
2017-07-20,23:00,29.4,0.0,2.6,68.0
2017-07-21,0:00,29.0,0.0,2.7,69.0
2017-07-21,1:00,28.7,0.0,3.2,69.0
2017-07-21,2:00,28.4,0.0,2.0,70.0
2017-07-21,3:00,28.2,0.0,2.7,72.0
2017-07-21,4:00,27.8,0.0,2.5,77.0
2017-07-21,5:00,27.5,0.0,3.4,80.0
2017-07-21,6:00,27.3,0.0,2.6,81.0
2017-07-21,7:00,27.3,0.0,3.2,81.0
2017-07-21,8:00,27.8,0.0,2.2,79.0
2017-07-21,9:00,28.2,0.0,2.3,77.0
2017-07-21,10:00,29.1,0.0,2.7,75.0
2017-07-21,11:00,30.6,0.0,3.0,66.0
2017-07-21,12:00,31.4,0.0,2.8,67.0
2017-07-21,13:00,31.7,0.0,2.2,65.0
2017-07-21,14:00,32.2,0.0,2.0,63.0
2017-07-21,15:00,32.0,0.0,2.8,65.0
2017-07-21,16:00,31.9,0.0,3.1,68.0
2017-07-21,17:00,32.2,0.0,3.3,67.0
2017-07-21,18:00,31.8,0.0,1.7,69.0
2017-07-21,19:00,31.1,0.0,2.0,71.0
2017-07-21,20:00,30.4,0.0,2.1,74.0
2017-07-21,21:00,30.1,0.0,2.3,76.0
2017-07-21,22:00,29.8,0.0,1.5,77.0
2017-07-21,23:00,29.7,0.0,1.3,77.0
2017-07-22,0:00,29.5,0.0,1.2,78.0
2017-07-22,1:00,29.2,0.0,1.2,76.0
2017-07-22,2:00,28.9,0.0,2.3,75.0
2017-07-22,3:00,28.7,0.0,1.7,76.0
2017-07-22,4:00,28.5,0.0,2.1,78.0
2017-07-22,5:00,28.3,0.0,1.7,81.0
2017-07-22,6:00,27.9,0.2,1.8,86.0
2017-07-22,7:00,27.7,0.2,1.2,86.0
2017-07-22,8:00,27.6,0.0,2.4,84.0
2017-07-22,9:00,27.5,0.0,2.5,82.0
2017-07-22,10:00,27.8,0.0,2.1,80.0
2017-07-22,11:00,28.1,0.0,2.3,78.0
2017-07-22,12:00,29.6,0.0,2.2,73.0
2017-07-22,13:00,30.8,0.0,2.8,67.0
2017-07-22,14:00,31.6,0.0,3.6,65.0
2017-07-22,15:00,32.2,0.0,3.0,61.0
2017-07-22,16:00,32.0,0.0,2.9,63.0
2017-07-22,17:00,31.8,0.0,2.6,64.0
2017-07-22,18:00,31.2,0.0,2.5,66.0
2017-07-22,19:00,30.6,0.0,2.0,68.0
2017-07-22,20:00,30.2,0.0,3.1,71.0
2017-07-22,21:00,29.4,0.1,1.9,82.0
2017-07-22,22:00,28.8,0.0,2.6,83.0
2017-07-22,23:00,28.3,0.0,1.6,81.0
2017-07-23,0:00,28.1,0.0,2.0,80.0
2017-07-23,1:00,27.6,0.5,1.6,82.0
2017-07-23,2:00,27.4,0.0,2.1,81.0
2017-07-23,3:00,27.2,0.0,2.8,82.0
2017-07-23,4:00,27.0,0.0,3.5,84.0
2017-07-23,5:00,27.0,0.0,2.8,85.0
2017-07-23,6:00,27.0,0.0,2.9,86.0
2017-07-23,7:00,26.8,0.5,3.0,89.0
2017-07-23,8:00,26.7,7.0,0.7,91.0
2017-07-23,9:00,26.5,31.0,2.0,99.0
2017-07-23,10:00,26.2,38.0,2.2,99.0
2017-07-23,11:00,26.3,21.5,1.5,100.0
2017-07-23,12:00,26.2,35.0,1.0,100.0
2017-07-23,13:00,26.5,0.0,0.0,100.0
2017-07-23,14:00,26.9,0.0,3.1,100.0
2017-07-23,15:00,27.2,0.0,2.7,99.0
2017-07-23,16:00,27.5,0.0,3.0,93.0
2017-07-23,17:00,27.9,0.0,3.0,86.0
2017-07-23,18:00,28.0,0.0,2.3,82.0
2017-07-23,19:00,27.8,0.0,1.5,84.0
2017-07-23,20:00,27.4,0.0,1.1,83.0
2017-07-23,21:00,27.2,0.0,1.4,84.0
2017-07-23,22:00,27.0,0.0,2.6,85.0
2017-07-23,23:00,26.5,0.0,2.3,83.0
2017-07-24,0:00,26.4,0.0,1.1,84.0
2017-07-24,1:00,26.2,0.0,1.5,84.0
2017-07-24,2:00,26.0,0.0,1.6,83.0
2017-07-24,3:00,25.9,0.0,1.4,84.0
2017-07-24,4:00,25.7,0.0,2.1,85.0
2017-07-24,5:00,25.6,0.0,1.3,86.0
2017-07-24,6:00,25.6,0.0,1.1,86.0
2017-07-24,7:00,25.6,0.0,0.7,85.0
2017-07-24,8:00,25.9,0.0,1.2,83.0
2017-07-24,9:00,26.1,0.5,1.2,86.0
2017-07-24,10:00,26.7,0.0,1.0,78.0
2017-07-24,11:00,27.3,0.0,1.3,76.0
2017-07-24,12:00,26.8,0.0,2.3,82.0
2017-07-24,13:00,26.5,1.5,1.2,90.0
2017-07-24,14:00,25.8,1.0,1.3,86.0
2017-07-24,15:00,26.2,0.0,2.1,82.0
2017-07-24,16:00,26.8,0.0,1.8,76.0
2017-07-24,17:00,26.9,0.0,1.5,75.0
2017-07-24,18:00,26.9,0.0,1.2,75.0
2017-07-24,19:00,26.7,0.0,1.0,79.0
