연도,발전원,지역구분,시도구분,개수,용량,지역개수,지역용량
2018,태양광,인천,연수구,8,846,315,"32,462.78"
2018,태양광,인천,옹진군,12,1642,315,"32,462.78"
2018,태양광,인천,중구,30,6858.71,315,"32,462.78"
2018,태양광,전남,강진군,376,48250.95,6482,"908,084.92"
2018,태양광,전남,고흥군,713,87236.42,6482,"908,084.92"
2018,태양광,전남,곡성군,217,31525.96,6482,"908,084.92"
2018,태양광,전남,광양시,131,20934.48,6482,"908,084.92"
2018,태양광,전남,구례군,21,2714.24,6482,"908,084.92"
2018,태양광,전남,나주시,506,89608.98,6482,"908,084.92"
2018,태양광,전남,담양군,268,31533.11,6482,"908,084.92"
2018,태양광,전남,목포시,89,12465.79,6482,"908,084.92"
2018,태양광,전남,무안군,366,47330.64,6482,"908,084.92"
2018,태양광,전남,보성군,172,26807.63,6482,"908,084.92"
2018,태양광,전남,순천시,381,53772.57,6482,"908,084.92"
2018,태양광,전남,신안군,74,11023.15,6482,"908,084.92"
2018,태양광,전남,여수시,151,23827.53,6482,"908,084.92"
2018,태양광,전남,영광군,182,25021.8,6482,"908,084.92"
2018,태양광,전남,영암군,538,77493.62,6482,"908,084.92"
2018,태양광,전남,완도군,443,47349.46,6482,"908,084.92"
2018,태양광,전남,장성군,300,46467.22,6482,"908,084.92"
2018,태양광,전남,장흥군,130,17510.59,6482,"908,084.92"
2018,태양광,전남,진도군,90,15335.55,6482,"908,084.92"
2018,태양광,전남,함평군,209,27453.08,6482,"908,084.92"
2018,태양광,전남,해남군,833,120286.05,6482,"908,084.92"
2018,태양광,전남,화순군,292,44136.1,6482,"908,084.92"
2018,태양광,전북,고창군,585,65818.96,9845,"1,115,191.44"
2018,태양광,전북,군산시,531,68966.02,9845,"1,115,191.44"
2018,태양광,전북,김제시,1512,170956.05,9845,"1,115,191.44"
2018,태양광,전북,남원시,755,85590.6,9845,"1,115,191.44"
2018,태양광,전북,무주군,52,6860.2,9845,"1,115,191.44"
2018,태양광,전북,부안군,695,91026.63,9845,"1,115,191.44"
2018,태양광,전북,순창군,164,19316.31,9845,"1,115,191.44"
2018,태양광,전북,완주군,538,65587.6,9845,"1,115,191.44"
2018,태양광,전북,익산시,1629,182817.17,9845,"1,115,191.44"
2018,태양광,전북,임실군,745,79476.59,9845,"1,115,191.44"
2018,태양광,전북,장수군,244,36534.8,9845,"1,115,191.44"
2018,태양광,전북,전주시,458,32646.5,9845,"1,115,191.44"
2018,태양광,전북,정읍시,1602,167901.6,9845,"1,115,191.44"
2018,태양광,전북,진안군,335,41692.41,9845,"1,115,191.44"
2018,태양광,제주,서귀포시,41,10617.76,84,"15,914.21"
2018,태양광,제주,제주시,43,5296.45,84,"15,914.21"
2018,태양광,충남,계룡시,6,216.18,4142,"557,686.86"
2018,태양광,충남,공주시,374,42915.38,4142,"557,686.86"
2018,태양광,충남,금산군,296,41343.52,4142,"557,686.86"
2018,태양광,충남,논산시,822,99224.67,4142,"557,686.86"
2018,태양광,충남,당진군,82,9918.2,4142,"557,686.86"
2018,태양광,충남,당진시,146,18126.4,4142,"557,686.86"
2018,태양광,충남,보령시,292,37630.96,4142,"557,686.86"
2018,태양광,충남,부여군,397,58252.05,4142,"557,686.86"
2018,태양광,충남,서산시,219,28753.54,4142,"557,686.86"
2018,태양광,충남,서천군,307,41556.03,4142,"557,686.86"
2018,태양광,충남,아산시,271,38002.25,4142,"557,686.86"
2018,태양광,충남,연기군,29,1775.79,4142,"557,686.86"
2018,태양광,충남,예산군,233,22498.43,4142,"557,686.86"
2018,태양광,충남,천안시,173,21492.98,4142,"557,686.86"
2018,태양광,충남,청양군,131,18896.91,4142,"557,686.86"
2018,태양광,충남,태안군,144,28254.16,4142,"557,686.86"
2018,태양광,충남,홍성군,220,48829.41,4142,"557,686.86"
2018,태양광,충북,괴산군,223,23695.38,2374,"245,722.55"
2018,태양광,충북,단양군,50,8827.88,2374,"245,722.55"
2018,태양광,충북,보은군,226,21480.12,2374,"245,722.55"
2018,태양광,충북,영동군,128,22205.93,2374,"245,722.55"
2018,태양광,충북,옥천군,340,27269.75,2374,"245,722.55"
2018,태양광,충북,음성군,134,14036.2,2374,"245,722.55"
2018,태양광,충북,제천시,214,27453.26,2374,"245,722.55"
2018,태양광,충북,증평군,82,8415.59,2374,"245,722.55"
2018,태양광,충북,진천군,122,18230.94,2374,"245,722.55"
2018,태양광,충북,청원군,1,49.55,2374,"245,722.55"
2018,태양광,충북,청주시,529,41068.56,2374,"245,722.55"
2018,태양광,충북,충주시,325,32989.39,2374,"245,722.55"
2018,소수력,강원,강릉시,2,870,7,"2,223"
2018,소수력,강원,고성군,1,180,7,"2,223"
2018,소수력,강원,양구군,1,180,7,"2,223"
2018,소수력,강원,철원군,1,465,7,"2,223"
2018,소수력,강원,홍천군,1,430,7,"2,223"
2018,소수력,강원,화천군,1,98,7,"2,223"
2018,소수력,경기,구리시,1,45,2,405
2018,소수력,경기,안성시,1,360,2,405
2018,소수력,경남,하동군,1,99,1,99
2018,소수력,경북,문경시,1,220,7,"1,624"
2018,소수력,경북,봉화군,1,410,7,"1,624"
2018,소수력,경북,상주시,1,189,7,"1,624"
2018,소수력,경북,영주시,2,530,7,"1,624"
2018,소수력,경북,예천군,1,25,7,"1,624"
2018,소수력,경북,울진군,1,250,7,"1,624"
2018,소수력,부산,금정구,1,55,2,65
2018,소수력,부산,동래구,1,10,2,65
2018,소수력,서울,강서구,2,100,5,416
2018,소수력,서울,동작구,1,300,5,416
2018,소수력,서울,성동구,2,16,5,416
2018,소수력,전남,담양군,1,35,2,80
2018,소수력,전남,완도군,1,45,2,80
2018,소수력,전북,순창군,2,110,2,110
2018,소수력,충남,논산시,1,320,4,"1,470"
2018,소수력,충남,보령시,1,490,4,"1,470"
2018,소수력,충남,아산시,1,180,4,"1,470"
2018,소수력,충남,예산군,1,480,4,"1,470"
2018,소수력,충북,보은군,1,600,1,600
2018,풍력,강원,강릉시,1,80,2,179
2018,풍력,강원,홍천군,1,99,2,179
2018,풍력,경남,하동군,1,6,1,6
2018,풍력,부산,기장군,1,8,1,8
2018,풍력,제주,제주시,1,99.4,1,99.4
2018,풍력,충남,서산시,1,20,1,20
2018,바이오,강원,원주시,2,1870,3,"2,670"
2018,바이오,강원,춘천시,1,800,3,"2,670"
2018,바이오,경기,연천군,1,450,2,700
2018,바이오,경기,이천시,1,250,2,700
2018,바이오,경남,양산시,2,1420,3,"1,870"
2018,바이오,경남,진주시,1,450,3,"1,870"
2018,바이오,광주,광산구,1,20,1,20
2018,바이오,전남,담양군,1,640,1,640
2018,바이오,전북,고창군,1,80,5,"1,148"
2018,바이오,전북,군산시,1,498,5,"1,148"
2018,바이오,전북,김제시,1,50,5,"1,148"
2018,바이오,전북,정읍시,2,520,5,"1,148"
2018,바이오,충남,논산시,1,600,3,"1,100"
2018,바이오,충남,청양군,2,500,3,"1,100"
2018,바이오,충북,청주시,1,750,2,845
2018,바이오,충북,충주시,1,95,2,845
2018,연료전지,강원,평창군,1,96,1,96
2018,연료전지,경기,포천시,1,440,1,440
2018,연료전지,경남,거창군,1,105,1,105
2018,연료전지,경북,칠곡군,1,198,1,198
2018,연료전지,대구,동구,1,297,1,297
2018,연료전지,전북,완주군,1,525,1,525
2018,폐기물,강원,속초시,1,490,2,988
2018,폐기물,강원,태백시,1,498,2,988
2018,폐기물,경기,김포시,1,909,1,909
2018,폐기물,경남,거창군,1,133,3,673
2018,폐기물,경남,창원시,1,400,3,673
2018,폐기물,경남,함양군,1,140,3,673
2018,폐기물,경북,성주군,1,170,2,330
2018,폐기물,경북,칠곡군,1,160,2,330
2018,폐기물,전남,무안군,1,480,1,480
2018,폐기물,전북,전주시,1,320,1,320
2018,폐기물,충남,보령시,1,440,1,440
2018,폐기물,충북,음성군,1,500,2,"1,260"
2018,폐기물,충북,충주시,1,760,2,"1,260"
2018,매립지가스(LFG),대전,대덕구,1,99,1,99
2019,태양광,강원,강릉시,286,36439.58,4131,"571,214.19"
2019,태양광,강원,고성군,263,66223.56,4131,"571,214.19"
2019,태양광,강원,동해시,56,6075.41,4131,"571,214.19"
2019,태양광,강원,삼척시,173,26313.99,4131,"571,214.19"
2019,태양광,강원,속초시,44,3744.01,4131,"571,214.19"
2019,태양광,강원,양구군,485,54590.25,4131,"571,214.19"
2019,태양광,강원,양양군,50,8191.13,4131,"571,214.19"
2019,태양광,강원,영월군,165,20762.26,4131,"571,214.19"
2019,태양광,강원,원주시,471,43730.07,4131,"571,214.19"
2019,태양광,강원,인제군,405,58948.19,4131,"571,214.19"
2019,태양광,강원,정선군,99,11281.72,4131,"571,214.19"
2019,태양광,강원,철원군,275,58805.41,4131,"571,214.19"
2019,태양광,강원,춘천시,307,25670.34,4131,"571,214.19"
2019,태양광,강원,태백시,49,14582.97,4131,"571,214.19"
2019,태양광,강원,평창군,160,21229.95,4131,"571,214.19"
2019,태양광,강원,홍천군,410,43985.4,4131,"571,214.19"
2019,태양광,강원,화천군,198,37027.11,4131,"571,214.19"
2019,태양광,강원,횡성군,235,33612.84,4131,"571,214.19"
2019,태양광,경기,가평군,190,17531.98,5120,"525,796.66"
2019,태양광,경기,고양시,167,12823.53,5120,"525,796.66"
2019,태양광,경기,과천시,4,244,5120,"525,796.66"
2019,태양광,경기,광명시,8,328.18,5120,"525,796.66"
2019,태양광,경기,광주시,162,11840.91,5120,"525,796.66"
2019,태양광,경기,구리시,10,977,5120,"525,796.66"
2019,태양광,경기,군포시,10,2240.15,5120,"525,796.66"
2019,태양광,경기,김포시,302,26716.71,5120,"525,796.66"
2019,태양광,경기,남양주시,96,7051.94,5120,"525,796.66"
2019,태양광,경기,동두천시,36,2687,5120,"525,796.66"
2019,태양광,경기,부천시,13,1516.81,5120,"525,796.66"
2019,태양광,경기,성남시,21,1649.52,5120,"525,796.66"
2019,태양광,경기,수원시,65,3988.85,5120,"525,796.66"
2019,태양광,경기,시흥시,89,12731.96,5120,"525,796.66"
2019,태양광,경기,안산시,106,8601.63,5120,"525,796.66"
2019,태양광,경기,안성시,394,51640.93,5120,"525,796.66"
2019,태양광,경기,안양시,13,1294.98,5120,"525,796.66"
2019,태양광,경기,양주시,141,9912.53,5120,"525,796.66"
2019,태양광,경기,양평군,177,11305.85,5120,"525,796.66"
2019,태양광,경기,여주군,95,9725.26,5120,"525,796.66"
2019,태양광,경기,여주시,394,55907.34,5120,"525,796.66"
2019,태양광,경기,연천군,172,28227.84,5120,"525,796.66"
2019,태양광,경기,오산시,25,1873.76,5120,"525,796.66"
2019,태양광,경기,용인시,177,17169.39,5120,"525,796.66"
2019,태양광,경기,의왕시,8,433.07,5120,"525,796.66"
2019,태양광,경기,의정부시,13,410.71,5120,"525,796.66"
2019,태양광,경기,이천시,424,59944.96,5120,"525,796.66"
2019,태양광,경기,파주시,357,30097.14,5120,"525,796.66"
2019,태양광,경기,평택시,380,33066.05,5120,"525,796.66"
2019,태양광,경기,포천시,344,32356.72,5120,"525,796.66"
2019,태양광,경기,하남시,27,2201.24,5120,"525,796.66"
2019,태양광,경기,화성시,700,69298.72,5120,"525,796.66"
2019,태양광,경남,거제시,74,3723.29,3859,"524,542.38"
2019,태양광,경남,거창군,333,51772.64,3859,"524,542.38"
2019,태양광,경남,고성군,217,29050.82,3859,"524,542.38"
2019,태양광,경남,김해시,272,31861.37,3859,"524,542.38"
2019,태양광,경남,남해군,239,19861.84,3859,"524,542.38"
2019,태양광,경남,마산시,2,117.88,3859,"524,542.38"
2019,태양광,경남,밀양시,265,22496.41,3859,"524,542.38"
2019,태양광,경남,사천시,254,30384.48,3859,"524,542.38"
2019,태양광,경남,산청군,227,42140.15,3859,"524,542.38"
2019,태양광,경남,양산시,122,13508.3,3859,"524,542.38"
2019,태양광,경남,의령군,115,27550.9,3859,"524,542.38"
2019,태양광,경남,진주시,205,26261.4,3859,"524,542.38"
2019,태양광,경남,진해시,1,9.6,3859,"524,542.38"
2019,태양광,경남,창녕군,220,42358,3859,"524,542.38"
2019,태양광,경남,창원시,253,31299.37,3859,"524,542.38"
2019,태양광,경남,통영시,43,1963.96,3859,"524,542.38"
2019,태양광,경남,하동군,287,39002.4,3859,"524,542.38"
2019,태양광,경남,함안군,205,29505.56,3859,"524,542.38"
